date,shift_type,day_type,actual_sales,target_labour_pct,actual_labour_pct,target_labour_cost,actual_labour_cost,labour_variance,scheduled_staff,actual_staff,labour_hours,is_holiday
2024-02-03,Lunch,Weekend,1967.97,0.23,0.2248,452.63,442.4,-10.23,6,6,24,False
2024-02-03,Afternoon,Weekend,2041.35,0.23,0.2224,469.51,454.0,-15.51,7,6,24,False
2024-02-03,Dinner,Weekend,2195.24,0.23,0.1829,504.91,401.51,-103.4,7,6,24,False
2024-02-03,Late Night,Weekend,1342.49,0.23,0.1807,308.77,242.59,-66.18,4,3,12,False
2024-02-03,Overnight,Weekend,934.04,0.23,0.2163,214.83,202.03,-12.8,3,3,12,False
2024-02-04,Opening,Weekend,170.67,0.23,0.2042,39.25,34.85,-4.4,1,1,4,False
2024-02-04,Early Breakfast,Weekend,694.38,0.23,0.1966,159.71,136.52,-23.19,2,2,8,False
2024-02-04,Late Breakfast,Weekend,861.08,0.23,0.1928,198.05,166.02,-32.03,3,2,8,False
2024-02-04,Lunch,Weekend,1078.11,0.23,0.1835,247.97,197.83,-50.14,4,3,12,False
2024-02-04,Afternoon,Weekend,1015.01,0.23,0.2201,233.45,223.4,-10.05,3,3,12,False
2024-02-04,Dinner,Weekend,1069.21,0.23,0.2128,245.92,227.53,-18.39,4,3,12,False
2024-02-04,Late Night,Weekend,585.01,0.23,0.2244,134.55,131.28,-3.27,2,2,8,False
2024-02-04,Overnight,Weekend,544.91,0.23,0.1773,125.33,96.61,-28.72,2,1,4,False
2024-02-05,Opening,Weekday,108.05,0.23,0.2316,24.85,25.02,0.17,1,1,4,False
2024-02-05,Early Breakfast,Weekday,526.75,0.23,0.2262,121.15,119.15,-2.0,2,2,8,False
2024-02-05,Late Breakfast,Weekday,522.76,0.23,0.223,120.23,116.58,-3.65,2,2,8,False
2024-02-05,Lunch,Weekday,545.29,0.23,0.2453,125.42,133.76,8.34,2,2,8,False
2024-02-05,Afternoon,Weekday,468.35,0.23,0.2149,107.72,100.65,-7.07,2,1,4,False
2024-02-05,Dinner,Weekday,506.76,0.23,0.2326,116.55,117.87,1.32,2,2,8,False
2024-02-05,Late Night,Weekday,389.16,0.23,0.2264,89.51,88.11,-1.4,1,1,4,False
2024-02-05,Overnight,Weekday,347.75,0.23,0.2258,79.98,78.52,-1.46,1,1,4,False
2024-02-06,Opening,Weekday,108.22,0.23,0.2247,24.89,24.32,-0.57,1,1,4,False
2024-02-06,Early Breakfast,Weekday,544.87,0.23,0.2109,125.32,114.91,-10.41,2,2,8,False
2024-02-06,Late Breakfast,Weekday,583.81,0.23,0.2318,134.28,135.33,1.05,2,2,8,False
2024-02-06,Lunch,Weekday,534.96,0.23,0.2366,123.04,126.57,3.53,2,2,8,False
2024-02-06,Afternoon,Weekday,481.49,0.23,0.2224,110.74,107.08,-3.66,2,2,8,False
2024-02-06,Dinner,Weekday,574.24,0.23,0.2417,132.08,138.79,6.71,2,2,8,False
2024-02-06,Late Night,Weekday,462.23,0.23,0.2343,106.31,108.3,1.99,2,2,8,False
2024-02-06,Overnight,Weekday,370.71,0.23,0.2136,85.26,79.18,-6.08,1,1,4,False
2024-02-07,Opening,Weekday,207.32,0.23,0.2346,47.68,48.64,0.96,1,1,4,False
2024-02-07,Early Breakfast,Weekday,1002.13,0.23,0.2378,230.49,238.31,7.82,3,3,12,False
2024-02-07,Late Breakfast,Weekday,1054.99,0.23,0.2358,242.65,248.77,6.12,3,4,16,False
2024-02-07,Lunch,Weekday,1058.97,0.23,0.2314,243.56,245.05,1.49,3,4,16,False
2024-02-07,Afternoon,Weekday,970.38,0.23,0.2114,223.19,205.14,-18.05,3,3,12,False
2024-02-07,Dinner,Weekday,1043.94,0.23,0.2446,240.11,255.35,15.24,3,4,16,False
2024-02-07,Late Night,Weekday,883.76,0.23,0.2257,203.26,199.46,-3.8,3,3,12,False
2024-02-07,Overnight,Weekday,614.59,0.23,0.238,141.36,146.27,4.91,2,2,8,False
2024-02-08,Opening,Weekday,98.6,0.23,0.2317,22.68,22.85,0.17,1,1,4,False
2024-02-08,Early Breakfast,Weekday,550.33,0.23,0.2283,126.58,125.64,-0.94,2,2,8,False
2024-02-08,Late Breakfast,Weekday,580.1,0.23,0.2306,133.42,133.77,0.35,2,2,8,False
2024-02-08,Lunch,Weekday,543.54,0.23,0.215,125.01,116.86,-8.15,2,2,8,False
2024-02-08,Afternoon,Weekday,489.73,0.23,0.217,112.64,106.27,-6.37,2,2,8,False
2024-02-08,Dinner,Weekday,546.53,0.23,0.2215,125.7,121.06,-4.64,2,2,8,False
2024-02-08,Late Night,Weekday,391.52,0.23,0.219,90.05,85.74,-4.31,1,1,4,False
2024-02-08,Overnight,Weekday,330.49,0.23,0.2229,76.01,73.67,-2.34,1,1,4,False
2024-02-09,Opening,Friday,317.31,0.23,0.2133,72.98,67.68,-5.3,1,1,4,False
2024-02-09,Early Breakfast,Friday,1203.62,0.23,0.1913,276.83,230.25,-46.58,4,3,12,False
2024-02-09,Late Breakfast,Friday,1344.28,0.23,0.2155,309.18,289.69,-19.49,4,4,16,False
2024-02-09,Lunch,Friday,1638.93,0.23,0.2019,376.95,330.9,-46.05,5,5,20,False
2024-02-09,Afternoon,Friday,1546.48,0.23,0.212,355.69,327.85,-27.84,5,5,20,False
2024-02-09,Dinner,Friday,1850.98,0.23,0.1981,425.73,366.68,-59.05,6,5,20,False
2024-02-09,Late Night,Friday,1209.41,0.23,0.2065,278.16,249.74,-28.42,4,4,16,False
2024-02-09,Overnight,Friday,834.02,0.23,0.2244,191.82,187.15,-4.67,3,3,12,False
2024-02-10,Opening,Weekend,331.18,0.23,0.2009,76.17,66.53,-9.64,1,1,4,False
2024-02-10,Early Breakfast,Weekend,1352.24,0.23,0.1769,311.02,239.21,-71.81,4,3,12,False
2024-02-10,Late Breakfast,Weekend,1777.54,0.23,0.1804,408.83,320.67,-88.16,6,5,20,False
2024-02-10,Lunch,Weekend,1971.13,0.23,0.2234,453.36,440.35,-13.01,6,6,24,False
2024-02-10,Afternoon,Weekend,2184.23,0.23,0.2221,502.37,485.12,-17.25,7,7,28,False
2024-02-10,Dinner,Weekend,1942.96,0.23,0.2061,446.88,400.44,-46.44,6,6,24,False
2024-02-10,Late Night,Weekend,1352.22,0.23,0.1971,311.01,266.52,-44.49,4,4,16,False
2024-02-10,Overnight,Weekend,1052.48,0.23,0.1796,242.07,189.03,-53.04,3,3,12,False
2024-02-11,Opening,Weekend,326.07,0.23,0.1906,75.0,62.15,-12.85,1,1,4,False
2024-02-11,Early Breakfast,Weekend,1394.19,0.23,0.1818,320.66,253.46,-67.2,5,4,16,False
2024-02-11,Late Breakfast,Weekend,1733.57,0.23,0.2144,398.72,371.68,-27.04,6,5,20,False
2024-02-11,Lunch,Weekend,2061.69,0.23,0.189,474.19,389.66,-84.53,7,6,24,False
2024-02-11,Afternoon,Weekend,2031.61,0.23,0.224,467.27,455.08,-12.19,7,7,28,False
2024-02-11,Dinner,Weekend,2072.31,0.23,0.1796,476.63,372.19,-104.44,7,5,20,False
2024-02-11,Late Night,Weekend,1176.33,0.23,0.1733,270.56,203.86,-66.7,4,3,12,False
2024-02-11,Overnight,Weekend,1081.29,0.23,0.2227,248.7,240.8,-7.9,4,3,12,False
2024-02-12,Opening,Weekday,191.96,0.23,0.2219,44.15,42.6,-1.55,1,1,4,False
2024-02-12,Early Breakfast,Weekday,1095.16,0.23,0.2175,251.89,238.2,-13.69,4,3,12,False
2024-02-12,Late Breakfast,Weekday,1084.01,0.23,0.2139,249.32,231.87,-17.45,4,3,12,False
2024-02-12,Lunch,Weekday,1092.21,0.23,0.2341,251.21,255.69,4.48,4,4,16,False
2024-02-12,Afternoon,Weekday,951.55,0.23,0.2262,218.86,215.24,-3.62,3,3,12,False
2024-02-12,Dinner,Weekday,1160.03,0.23,0.2312,266.81,268.2,1.39,4,4,16,False
2024-02-12,Late Night,Weekday,891.64,0.23,0.2221,205.08,198.03,-7.05,3,3,12,False
2024-02-12,Overnight,Weekday,685.85,0.23,0.2369,157.75,162.48,4.73,2,2,8,False
2024-02-13,Opening,Weekday,103.6,0.23,0.2201,23.83,22.8,-1.03,1,1,4,False
2024-02-13,Early Breakfast,Weekday,486.28,0.23,0.2305,111.84,112.09,0.25,2,2,8,False
2024-02-13,Late Breakfast,Weekday,537.69,0.23,0.2392,123.67,128.62,4.95,2,2,8,False
2024-02-13,Lunch,Weekday,581.15,0.23,0.2452,133.66,142.5,8.84,2,2,8,False
2024-02-13,Afternoon,Weekday,452.28,0.23,0.229,104.02,103.57,-0.45,1,1,4,False
2024-02-13,Dinner,Weekday,599.98,0.23,0.2367,138.0,142.02,4.02,2,2,8,False
2024-02-13,Late Night,Weekday,398.18,0.23,0.2142,91.58,85.29,-6.29,1,1,4,False
2024-02-13,Overnight,Weekday,372.67,0.23,0.2131,85.71,79.42,-6.29,1,1,4,False
2024-02-14,Opening,Weekday,207.26,0.23,0.2115,47.67,43.84,-3.83,1,1,4,False
2024-02-14,Early Breakfast,Weekday,926.27,0.23,0.2413,213.04,223.51,10.47,3,3,12,False
2024-02-14,Late Breakfast,Weekday,1190.33,0.23,0.2394,273.78,284.97,11.19,4,4,16,False
2024-02-14,Lunch,Weekday,1015.29,0.23,0.2117,233.52,214.94,-18.58,3,3,12,False
2024-02-14,Afternoon,Weekday,883.58,0.23,0.227,203.22,200.57,-2.65,3,3,12,False
2024-02-14,Dinner,Weekday,1062.06,0.23,0.2151,244.27,228.45,-15.82,3,3,12,False
2024-02-14,Late Night,Weekday,875.38,0.23,0.2215,201.34,193.9,-7.44,3,3,12,False
2024-02-14,Overnight,Weekday,654.63,0.23,0.2334,150.56,152.79,2.23,2,2,8,False
2024-02-15,Opening,Weekday,183.16,0.23,0.2258,42.13,41.36,-0.77,1,1,4,False
2024-02-15,Early Breakfast,Weekday,959.64,0.23,0.2318,220.72,222.44,1.72,3,3,12,False
2024-02-15,Late Breakfast,Weekday,1080.04,0.23,0.239,248.41,258.13,9.72,4,4,16,False
2024-02-15,Lunch,Weekday,1056.84,0.23,0.2188,243.07,231.24,-11.83,3,3,12,False
2024-02-15,Afternoon,Weekday,841.56,0.23,0.2345,193.56,197.35,3.79,3,3,12,False
2024-02-15,Dinner,Weekday,1043.03,0.23,0.2166,239.9,225.92,-13.98,3,3,12,False
2024-02-15,Late Night,Weekday,814.72,0.23,0.2415,187.39,196.75,9.36,3,3,12,False
2024-02-15,Overnight,Weekday,694.42,0.23,0.2123,159.72,147.43,-12.29,2,2,8,False
2024-02-16,Opening,Friday,159.83,0.23,0.2195,36.76,35.08,-1.68,1,1,4,False
2024-02-16,Early Breakfast,Friday,635.85,0.23,0.1968,146.25,125.14,-21.11,2,2,8,False
2024-02-16,Late Breakfast,Friday,750.18,0.23,0.217,172.54,162.79,-9.75,2,2,8,False
2024-02-16,Lunch,Friday,923.05,0.23,0.2129,212.3,196.52,-15.78,3,3,12,False
2024-02-16,Afternoon,Friday,766.29,0.23,0.2163,176.25,165.75,-10.5,3,2,8,False
2024-02-16,Dinner,Friday,1024.37,0.23,0.1949,235.61,199.65,-35.96,3,3,12,False
2024-02-16,Late Night,Friday,538.39,0.23,0.2001,123.83,107.73,-16.1,2,2,8,False
2024-02-16,Overnight,Friday,464.15,0.23,0.2149,106.75,99.75,-7.0,2,1,4,False
2024-02-17,Opening,Weekend,341.25,0.23,0.197,78.49,67.23,-11.26,1,1,4,False
2024-02-17,Early Breakfast,Weekend,1284.14,0.23,0.2064,295.35,265.05,-30.3,4,4,16,False
2024-02-17,Late Breakfast,Weekend,1774.71,0.23,0.2157,408.18,382.8,-25.38,6,5,20,False
2024-02-17,Lunch,Weekend,2303.69,0.23,0.175,529.85,403.15,-126.7,8,6,24,False
2024-02-17,Afternoon,Weekend,2212.69,0.23,0.2253,508.92,498.52,-10.4,7,7,28,False
2024-02-17,Dinner,Weekend,2191.26,0.23,0.2299,503.99,503.77,-0.22,7,7,28,False
2024-02-17,Late Night,Weekend,1387.01,0.23,0.2044,319.01,283.5,-35.51,5,4,16,False
2024-02-17,Overnight,Weekend,1089.81,0.23,0.1967,250.66,214.37,-36.29,4,3,12,False
2024-02-18,Opening,Weekend,166.17,0.23,0.2001,38.22,33.25,-4.97,1,1,4,False
2024-02-18,Early Breakfast,Weekend,636.84,0.23,0.2077,146.47,132.27,-14.2,2,2,8,False
2024-02-18,Late Breakfast,Weekend,840.85,0.23,0.2298,193.4,193.23,-0.17,3,3,12,False
2024-02-18,Lunch,Weekend,989.83,0.23,0.1997,227.66,197.67,-29.99,3,3,12,False
2024-02-18,Afternoon,Weekend,1165.14,0.23,0.1883,267.98,219.4,-48.58,4,3,12,False
2024-02-18,Dinner,Weekend,1079.66,0.23,0.222,248.32,239.68,-8.64,4,3,12,False
2024-02-18,Late Night,Weekend,605.07,0.23,0.2083,139.17,126.04,-13.13,2,2,8,False
2024-02-18,Overnight,Weekend,527.28,0.23,0.2242,121.27,118.22,-3.05,2,2,8,False
2024-02-19,Opening,Weekday,229.59,0.23,0.2238,52.81,51.38,-1.43,1,1,4,False
2024-02-19,Early Breakfast,Weekday,1060.47,0.23,0.2306,243.91,244.54,0.63,3,3,12,False
2024-02-19,Late Breakfast,Weekday,1101.67,0.23,0.222,253.38,244.57,-8.81,4,3,12,False
2024-02-19,Lunch,Weekday,1050.41,0.23,0.2402,241.59,252.31,10.72,3,4,16,False
2024-02-19,Afternoon,Weekday,922.95,0.23,0.2404,212.28,221.88,9.6,3,3,12,False
2024-02-19,Dinner,Weekday,1134.6,0.23,0.2423,260.96,274.91,13.95,4,4,16,False
2024-02-19,Late Night,Weekday,770.18,0.23,0.2128,177.14,163.89,-13.25,3,2,8,False
2024-02-19,Overnight,Weekday,629.58,0.23,0.2282,144.8,143.67,-1.13,2,2,8,False
2024-02-20,Opening,Weekday,199.05,0.23,0.2375,45.78,47.27,1.49,1,1,4,False
2024-02-20,Early Breakfast,Weekday,1056.38,0.23,0.2294,242.97,242.33,-0.64,3,3,12,False
2024-02-20,Late Breakfast,Weekday,1039.98,0.23,0.2271,239.2,236.18,-3.02,3,3,12,False
2024-02-20,Lunch,Weekday,1100.35,0.23,0.2258,253.08,248.46,-4.62,4,4,16,False
2024-02-20,Afternoon,Weekday,975.68,0.23,0.2218,224.41,216.41,-8.0,3,3,12,False
2024-02-20,Dinner,Weekday,1185.82,0.23,0.2431,272.74,288.27,15.53,4,4,16,False
2024-02-20,Late Night,Weekday,923.74,0.23,0.2299,212.46,212.37,-0.09,3,3,12,False
2024-02-20,Overnight,Weekday,732.77,0.23,0.2209,168.54,161.87,-6.67,2,2,8,False
2024-02-21,Opening,Weekday,217.86,0.23,0.2122,50.11,46.23,-3.88,1,1,4,False
2024-02-21,Early Breakfast,Weekday,892.78,0.23,0.2291,205.34,204.54,-0.8,3,3,12,False
2024-02-21,Late Breakfast,Weekday,960.07,0.23,0.2433,220.82,233.59,12.77,3,3,12,False
2024-02-21,Lunch,Weekday,1059.65,0.23,0.2431,243.72,257.6,13.88,3,4,16,False
2024-02-21,Afternoon,Weekday,803.08,0.23,0.2293,184.71,184.15,-0.56,3,3,12,False
2024-02-21,Dinner,Weekday,1084.83,0.23,0.2177,249.51,236.17,-13.34,4,3,12,False
2024-02-21,Late Night,Weekday,838.12,0.23,0.2302,192.77,192.94,0.17,3,3,12,False
2024-02-21,Overnight,Weekday,682.72,0.23,0.2309,157.03,157.64,0.61,2,2,8,False
2024-02-22,Opening,Weekday,229.48,0.23,0.2325,52.78,53.35,0.57,1,1,4,False
2024-02-22,Early Breakfast,Weekday,1048.82,0.23,0.2298,241.23,241.02,-0.21,3,3,12,False
2024-02-22,Late Breakfast,Weekday,1117.76,0.23,0.2256,257.08,252.17,-4.91,4,4,16,False
2024-02-22,Lunch,Weekday,1029.36,0.23,0.2439,236.75,251.06,14.31,3,4,16,False
2024-02-22,Afternoon,Weekday,879.17,0.23,0.2144,202.21,188.49,-13.72,3,3,12,False
2024-02-22,Dinner,Weekday,1013.54,0.23,0.2256,233.11,228.65,-4.46,3,3,12,False
2024-02-22,Late Night,Weekday,928.93,0.23,0.2371,213.65,220.25,6.6,3,3,12,False
2024-02-22,Overnight,Weekday,734.44,0.23,0.2289,168.92,168.11,-0.81,2,2,8,False
2024-02-23,Opening,Friday,262.77,0.23,0.1916,60.44,50.35,-10.09,1,1,4,False
2024-02-23,Early Breakfast,Friday,1092.14,0.23,0.2213,251.19,241.69,-9.5,4,3,12,False
2024-02-23,Late Breakfast,Friday,1340.09,0.23,0.1926,308.22,258.1,-50.12,4,4,16,False
2024-02-23,Lunch,Friday,1712.56,0.23,0.1915,393.89,327.96,-65.93,6,5,20,False
2024-02-23,Afternoon,Friday,1382.82,0.23,0.2078,318.05,287.35,-30.7,5,4,16,False
2024-02-23,Dinner,Friday,1881.13,0.23,0.2235,432.66,420.43,-12.23,6,6,24,False
2024-02-23,Late Night,Friday,1123.83,0.23,0.1991,258.48,223.75,-34.73,4,3,12,False
2024-02-23,Overnight,Friday,748.51,0.23,0.215,172.16,160.93,-11.23,2,2,8,False
2024-02-24,Opening,Weekend,171.07,0.23,0.1828,39.35,31.27,-8.08,1,1,4,False
2024-02-24,Early Breakfast,Weekend,681.98,0.23,0.2223,156.86,151.6,-5.26,2,2,8,False
2024-02-24,Late Breakfast,Weekend,881.54,0.23,0.2063,202.75,181.86,-20.89,3,3,12,False
2024-02-24,Lunch,Weekend,1025.22,0.23,0.2276,235.8,233.34,-2.46,3,3,12,False
2024-02-24,Afternoon,Weekend,1017.86,0.23,0.2032,234.11,206.83,-27.28,3,3,12,False
2024-02-24,Dinner,Weekend,1162.04,0.23,0.2068,267.27,240.31,-26.96,4,3,12,False
2024-02-24,Late Night,Weekend,584.76,0.23,0.2023,134.49,118.3,-16.19,2,2,8,False
2024-02-24,Overnight,Weekend,459.32,0.23,0.2234,105.64,102.61,-3.03,2,1,4,False
2024-02-25,Opening,Weekend,320.84,0.23,0.1879,73.79,60.29,-13.5,1,1,4,False
2024-02-25,Early Breakfast,Weekend,1385.69,0.23,0.1761,318.71,244.02,-74.69,5,3,12,False
2024-02-25,Late Breakfast,Weekend,1865.59,0.23,0.2285,429.09,426.29,-2.8,6,6,24,False
2024-02-25,Lunch,Weekend,1972.74,0.23,0.2198,453.73,433.61,-20.12,6,6,24,False
2024-02-25,Afternoon,Weekend,1919.99,0.23,0.2298,441.6,441.21,-0.39,6,6,24,False
2024-02-25,Dinner,Weekend,1938.52,0.23,0.2249,445.86,435.97,-9.89,6,6,24,False
2024-02-25,Late Night,Weekend,1345.94,0.23,0.1982,309.57,266.77,-42.8,4,4,16,False
2024-02-25,Overnight,Weekend,991.6,0.23,0.1948,228.07,193.16,-34.91,3,3,12,False
2024-02-26,Opening,Weekday,220.6,0.23,0.2469,50.74,54.47,3.73,1,1,4,False
2024-02-26,Early Breakfast,Weekday,1086.28,0.23,0.2479,249.84,269.29,19.45,4,4,16,False
2024-02-26,Late Breakfast,Weekday,1112.0,0.23,0.2222,255.76,247.09,-8.67,4,4,16,False
2024-02-26,Lunch,Weekday,1096.59,0.23,0.2183,252.22,239.39,-12.83,4,3,12,False
2024-02-26,Afternoon,Weekday,943.93,0.23,0.2353,217.1,222.11,5.01,3,3,12,False
2024-02-26,Dinner,Weekday,1181.07,0.23,0.2414,271.65,285.11,13.46,4,4,16,False
2024-02-26,Late Night,Weekday,805.72,0.23,0.2323,185.32,187.17,1.85,3,3,12,False
2024-02-26,Overnight,Weekday,704.21,0.23,0.2278,161.97,160.42,-1.55,2,2,8,False
2024-02-27,Opening,Weekday,201.2,0.23,0.2393,46.28,48.15,1.87,1,1,4,False
2024-02-27,Early Breakfast,Weekday,1077.39,0.23,0.2194,247.8,236.38,-11.42,4,3,12,False
2024-02-27,Late Breakfast,Weekday,1200.16,0.23,0.2195,276.04,263.44,-12.6,4,4,16,False
2024-02-27,Lunch,Weekday,1138.5,0.23,0.24,261.86,273.24,11.38,4,4,16,False
2024-02-27,Afternoon,Weekday,985.79,0.23,0.2388,226.73,235.41,8.68,3,3,12,False
2024-02-27,Dinner,Weekday,1196.84,0.23,0.2477,275.27,296.46,21.19,4,4,16,False
2024-02-27,Late Night,Weekday,910.11,0.23,0.2174,209.33,197.86,-11.47,3,3,12,False
2024-02-27,Overnight,Weekday,664.81,0.23,0.2474,152.91,164.47,11.56,2,2,8,False
2024-02-28,Opening,Weekday,200.76,0.23,0.2357,46.17,47.32,1.15,1,1,4,False
2024-02-28,Early Breakfast,Weekday,1095.01,0.23,0.2423,251.85,265.32,13.47,4,4,16,False
2024-02-28,Late Breakfast,Weekday,1212.31,0.23,0.2279,278.83,276.29,-2.54,4,4,16,False
2024-02-28,Lunch,Weekday,1068.2,0.23,0.2248,245.69,240.13,-5.56,4,3,12,False
2024-02-28,Afternoon,Weekday,968.86,0.23,0.2159,222.84,209.18,-13.66,3,3,12,False
2024-02-28,Dinner,Weekday,1053.57,0.23,0.2249,242.32,236.95,-5.37,3,3,12,False
2024-02-28,Late Night,Weekday,881.75,0.23,0.2439,202.8,215.06,12.26,3,3,12,False
2024-02-28,Overnight,Weekday,638.51,0.23,0.225,146.86,143.66,-3.2,2,2,8,False
2024-02-29,Opening,Weekday,115.82,0.23,0.2257,26.64,26.14,-0.5,1,1,4,False
2024-02-29,Early Breakfast,Weekday,556.74,0.23,0.2125,128.05,118.31,-9.74,2,2,8,False
2024-02-29,Late Breakfast,Weekday,630.51,0.23,0.2131,145.02,134.36,-10.66,2,2,8,False
2024-02-29,Lunch,Weekday,696.66,0.23,0.2439,160.23,169.92,9.69,2,2,8,False
2024-02-29,Afternoon,Weekday,596.55,0.23,0.2422,137.21,144.48,7.27,2,2,8,False
2024-02-29,Dinner,Weekday,671.48,0.23,0.2415,154.44,162.16,7.72,2,2,8,False
2024-02-29,Late Night,Weekday,512.28,0.23,0.2363,117.82,121.05,3.23,2,2,8,False
2024-02-29,Overnight,Weekday,388.93,0.23,0.2363,89.45,91.9,2.45,1,1,4,False
2024-03-01,Opening,Friday,355.5,0.23,0.1971,81.77,70.07,-11.7,1,1,4,False
2024-03-01,Early Breakfast,Friday,1457.13,0.23,0.1946,335.14,283.56,-51.58,5,4,16,False
2024-03-01,Late Breakfast,Friday,1479.86,0.23,0.1945,340.37,287.83,-52.54,5,4,16,False
2024-03-01,Lunch,Friday,2077.37,0.23,0.2041,477.8,423.99,-53.81,7,6,24,False
2024-03-01,Afternoon,Friday,1680.4,0.23,0.2265,386.49,380.61,-5.88,6,5,20,False
2024-03-01,Dinner,Friday,1952.35,0.23,0.1943,449.04,379.34,-69.7,6,5,20,False
2024-03-01,Late Night,Friday,1284.89,0.23,0.2074,295.52,266.49,-29.03,4,4,16,False
2024-03-01,Overnight,Friday,1003.85,0.23,0.2062,230.89,206.99,-23.9,3,3,12,False
2024-03-02,Opening,Weekend,395.99,0.23,0.2212,91.08,87.59,-3.49,1,1,4,False
2024-03-02,Early Breakfast,Weekend,1392.58,0.23,0.2245,320.29,312.63,-7.66,5,4,16,False
2024-03-02,Late Breakfast,Weekend,1878.74,0.23,0.2126,432.11,399.42,-32.69,6,6,24,False
2024-03-02,Lunch,Weekend,2477.21,0.23,0.2005,569.76,496.68,-73.08,8,7,28,False
2024-03-02,Afternoon,Weekend,2338.22,0.23,0.2222,537.79,519.55,-18.24,8,7,28,False
2024-03-02,Dinner,Weekend,2324.18,0.23,0.2045,534.56,475.29,-59.27,8,7,28,False
2024-03-02,Late Night,Weekend,1548.17,0.23,0.1936,356.08,299.73,-56.35,5,4,16,False
2024-03-02,Overnight,Weekend,1183.04,0.23,0.2118,272.1,250.57,-21.53,4,4,16,False
2024-03-03,Opening,Weekend,391.6,0.23,0.189,90.07,74.01,-16.06,1,1,4,False
2024-03-03,Early Breakfast,Weekend,1637.52,0.23,0.1961,376.63,321.12,-55.51,5,5,20,False
2024-03-03,Late Breakfast,Weekend,2087.45,0.23,0.1726,480.11,360.29,-119.82,7,5,20,False
2024-03-03,Lunch,Weekend,2502.11,0.23,0.1936,575.49,484.41,-91.08,8,7,28,False
2024-03-03,Afternoon,Weekend,2419.33,0.23,0.1859,556.45,449.75,-106.7,8,6,24,False
2024-03-03,Dinner,Weekend,2562.83,0.23,0.1962,589.45,502.83,-86.62,8,7,28,False
2024-03-03,Late Night,Weekend,1633.75,0.23,0.2133,375.76,348.48,-27.28,5,5,20,False
2024-03-03,Overnight,Weekend,1293.07,0.23,0.1991,297.41,257.45,-39.96,4,4,16,False
2024-03-04,Opening,Weekday,253.33,0.23,0.237,58.27,60.04,1.77,1,1,4,False
2024-03-04,Early Breakfast,Weekday,1261.49,0.23,0.2137,290.14,269.58,-20.56,4,4,16,False
2024-03-04,Late Breakfast,Weekday,1287.73,0.23,0.2482,296.18,319.61,23.43,4,5,20,False
2024-03-04,Lunch,Weekday,1232.98,0.23,0.2165,283.59,266.94,-16.65,4,4,16,False
2024-03-04,Afternoon,Weekday,1055.34,0.23,0.219,242.73,231.12,-11.61,3,3,12,False
2024-03-04,Dinner,Weekday,1340.54,0.23,0.2436,308.32,326.56,18.24,4,5,20,False
2024-03-04,Late Night,Weekday,910.88,0.23,0.2374,209.5,216.24,6.74,3,3,12,False
2024-03-04,Overnight,Weekday,860.5,0.23,0.246,197.92,211.68,13.76,3,3,12,False
2024-03-05,Opening,Weekday,242.68,0.23,0.2115,55.82,51.33,-4.49,1,1,4,False
2024-03-05,Early Breakfast,Weekday,1142.4,0.23,0.2259,262.75,258.07,-4.68,4,4,16,False
2024-03-05,Late Breakfast,Weekday,1360.41,0.23,0.2419,312.89,329.08,16.19,4,5,20,False
2024-03-05,Lunch,Weekday,1429.89,0.23,0.2284,328.87,326.59,-2.28,5,5,20,False
2024-03-05,Afternoon,Weekday,1112.12,0.23,0.245,255.79,272.47,16.68,4,4,16,False
2024-03-05,Dinner,Weekday,1185.97,0.23,0.2491,272.77,295.43,22.66,4,4,16,False
2024-03-05,Late Night,Weekday,1031.1,0.23,0.2245,237.15,231.48,-5.67,3,3,12,False
2024-03-05,Overnight,Weekday,774.71,0.23,0.2413,178.18,186.94,8.76,3,3,12,False
2024-03-06,Opening,Weekday,225.45,0.23,0.2462,51.85,55.51,3.66,1,1,4,False
2024-03-06,Early Breakfast,Weekday,1252.43,0.23,0.2357,288.06,295.2,7.14,4,4,16,False
2024-03-06,Late Breakfast,Weekday,1344.05,0.23,0.2386,309.13,320.69,11.56,4,5,20,False
2024-03-06,Lunch,Weekday,1247.66,0.23,0.2451,286.96,305.8,18.84,4,4,16,False
2024-03-06,Afternoon,Weekday,941.98,0.23,0.2315,216.66,218.07,1.41,3,3,12,False
2024-03-06,Dinner,Weekday,1193.3,0.23,0.2406,274.46,287.11,12.65,4,4,16,False
2024-03-06,Late Night,Weekday,922.83,0.23,0.2284,212.25,210.77,-1.48,3,3,12,False
2024-03-06,Overnight,Weekday,715.71,0.23,0.2253,164.61,161.25,-3.36,2,2,8,False
2024-03-07,Opening,Weekday,134.0,0.23,0.2223,30.82,29.79,-1.03,1,1,4,False
2024-03-07,Early Breakfast,Weekday,610.75,0.23,0.2131,140.47,130.15,-10.32,2,2,8,False
2024-03-07,Late Breakfast,Weekday,617.9,0.23,0.22,142.12,135.94,-6.18,2,2,8,False
2024-03-07,Lunch,Weekday,696.3,0.23,0.2144,160.15,149.29,-10.86,2,2,8,False
2024-03-07,Afternoon,Weekday,541.37,0.23,0.2118,124.52,114.66,-9.86,2,2,8,False
2024-03-07,Dinner,Weekday,702.48,0.23,0.2405,161.57,168.95,7.38,2,2,8,False
2024-03-07,Late Night,Weekday,463.51,0.23,0.2484,106.61,115.14,8.53,2,2,8,False
2024-03-07,Overnight,Weekday,386.55,0.23,0.2395,88.91,92.58,3.67,1,1,4,False
