date,day_of_week,day_type,month,quarter,shift_type,shift_start,shift_end,weather,weather_season,is_holiday,holiday_mult,season_name,season_mult,base_sales,target_sales,actual_sales,sales_variance
2024-01-22,Monday,Weekday,January,Q1,Late Night,20:00,00:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1000,850.0,926.87,76.87
2024-01-22,Monday,Weekday,January,Q1,Overnight,00:00,04:00,Sunny,Winter,False,1.0,Winter Slump,0.85,800,680.0,630.35,-49.65
2024-01-23,Tuesday,Weekday,January,Q1,Opening,04:00,05:00,Sunny,Winter,False,1.0,Winter Slump,0.85,250,212.5,229.06,16.56
2024-01-23,Tuesday,Weekday,January,Q1,Early Breakfast,05:00,07:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1200,1020.0,1091.81,71.81
2024-01-23,Tuesday,Weekday,January,Q1,Late Breakfast,07:00,11:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1300,1105.0,1000.38,-104.62
2024-01-23,Tuesday,Weekday,January,Q1,Lunch,11:00,14:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1300,1105.0,1201.15,96.15
2024-01-23,Tuesday,Weekday,January,Q1,Afternoon,14:00,17:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1100,935.0,857.23,-77.77
2024-01-23,Tuesday,Weekday,January,Q1,Dinner,17:00,20:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1300,1105.0,1079.56,-25.44
2024-01-23,Tuesday,Weekday,January,Q1,Late Night,20:00,00:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1000,850.0,779.85,-70.15
2024-01-23,Tuesday,Weekday,January,Q1,Overnight,00:00,04:00,Sunny,Winter,False,1.0,Winter Slump,0.85,800,680.0,628.92,-51.08
2024-01-24,Wednesday,Weekday,January,Q1,Opening,04:00,05:00,Sunny,Winter,False,1.0,Winter Slump,0.85,250,212.5,205.98,-6.52
2024-01-24,Wednesday,Weekday,January,Q1,Early Breakfast,05:00,07:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1200,1020.0,986.76,-33.24
2024-01-24,Wednesday,Weekday,January,Q1,Late Breakfast,07:00,11:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1300,1105.0,1011.03,-93.97
2024-01-24,Wednesday,Weekday,January,Q1,Lunch,11:00,14:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1300,1105.0,1188.39,83.39
2024-01-24,Wednesday,Weekday,January,Q1,Afternoon,14:00,17:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1100,935.0,956.49,21.49
2024-01-24,Wednesday,Weekday,January,Q1,Dinner,17:00,20:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1300,1105.0,1031.92,-73.08
2024-01-24,Wednesday,Weekday,January,Q1,Late Night,20:00,00:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1000,850.0,812.47,-37.53
2024-01-24,Wednesday,Weekday,January,Q1,Overnight,00:00,04:00,Sunny,Winter,False,1.0,Winter Slump,0.85,800,680.0,736.31,56.31
2024-01-25,Thursday,Weekday,January,Q1,Opening,04:00,05:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,250,106.25,115.31,9.06
2024-01-25,Thursday,Weekday,January,Q1,Early Breakfast,05:00,07:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,1200,510.0,482.96,-27.04
2024-01-25,Thursday,Weekday,January,Q1,Late Breakfast,07:00,11:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,1300,552.5,571.77,19.27
2024-01-25,Thursday,Weekday,January,Q1,Lunch,11:00,14:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,1300,552.5,579.72,27.22
2024-01-25,Thursday,Weekday,January,Q1,Afternoon,14:00,17:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,1100,467.5,447.41,-20.09
2024-01-25,Thursday,Weekday,January,Q1,Dinner,17:00,20:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,1300,552.5,522.47,-30.03
2024-01-25,Thursday,Weekday,January,Q1,Late Night,20:00,00:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,1000,425.0,437.31,12.31
2024-01-25,Thursday,Weekday,January,Q1,Overnight,00:00,04:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,800,340.0,346.44,6.44
2024-01-26,Friday,Friday,January,Q1,Opening,04:00,05:00,Sunny,Winter,False,1.0,Winter Slump,0.85,350,297.5,288.86,-8.64
2024-01-26,Friday,Friday,January,Q1,Early Breakfast,05:00,07:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1400,1190.0,1104.82,-85.18
2024-01-26,Friday,Friday,January,Q1,Late Breakfast,07:00,11:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1700,1445.0,1544.59,99.59
2024-01-26,Friday,Friday,January,Q1,Lunch,11:00,14:00,Sunny,Winter,False,1.0,Winter Slump,0.85,2000,1700.0,1612.94,-87.06
2024-01-26,Friday,Friday,January,Q1,Afternoon,14:00,17:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1800,1530.0,1574.2,44.2
2024-01-26,Friday,Friday,January,Q1,Dinner,17:00,20:00,Sunny,Winter,False,1.0,Winter Slump,0.85,2200,1870.0,1755.34,-114.66
2024-01-26,Friday,Friday,January,Q1,Late Night,20:00,00:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1300,1105.0,1123.59,18.59
2024-01-26,Friday,Friday,January,Q1,Overnight,00:00,04:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1000,850.0,823.47,-26.53
2024-01-27,Saturday,Weekend,January,Q1,Opening,04:00,05:00,Sunny,Winter,False,1.0,Winter Slump,0.85,400,340.0,357.88,17.88
2024-01-27,Saturday,Weekend,January,Q1,Early Breakfast,05:00,07:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1500,1275.0,1179.78,-95.22
2024-01-27,Saturday,Weekend,January,Q1,Late Breakfast,07:00,11:00,Sunny,Winter,False,1.0,Winter Slump,0.85,2000,1700.0,1742.37,42.37
2024-01-27,Saturday,Weekend,January,Q1,Lunch,11:00,14:00,Sunny,Winter,False,1.0,Winter Slump,0.85,2500,2125.0,2165.72,40.72
2024-01-27,Saturday,Weekend,January,Q1,Afternoon,14:00,17:00,Sunny,Winter,False,1.0,Winter Slump,0.85,2500,2125.0,2310.74,185.74
2024-01-27,Saturday,Weekend,January,Q1,Dinner,17:00,20:00,Sunny,Winter,False,1.0,Winter Slump,0.85,2500,2125.0,2292.03,167.03
2024-01-27,Saturday,Weekend,January,Q1,Late Night,20:00,00:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1500,1275.0,1159.02,-115.98
2024-01-27,Saturday,Weekend,January,Q1,Overnight,00:00,04:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1200,1020.0,1051.67,31.67
2024-01-28,Sunday,Weekend,January,Q1,Opening,04:00,05:00,Sunny,Winter,False,1.0,Winter Slump,0.85,400,340.0,331.29,-8.71
2024-01-28,Sunday,Weekend,January,Q1,Early Breakfast,05:00,07:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1500,1275.0,1159.01,-115.99
2024-01-28,Sunday,Weekend,January,Q1,Late Breakfast,07:00,11:00,Sunny,Winter,False,1.0,Winter Slump,0.85,2000,1700.0,1723.36,23.36
2024-01-28,Sunday,Weekend,January,Q1,Lunch,11:00,14:00,Sunny,Winter,False,1.0,Winter Slump,0.85,2500,2125.0,2204.74,79.74
2024-01-28,Sunday,Weekend,January,Q1,Afternoon,14:00,17:00,Sunny,Winter,False,1.0,Winter Slump,0.85,2500,2125.0,1969.7,-155.3
2024-01-28,Sunday,Weekend,January,Q1,Dinner,17:00,20:00,Sunny,Winter,False,1.0,Winter Slump,0.85,2500,2125.0,2143.57,18.57
2024-01-28,Sunday,Weekend,January,Q1,Late Night,20:00,00:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1500,1275.0,1388.41,113.41
2024-01-28,Sunday,Weekend,January,Q1,Overnight,00:00,04:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1200,1020.0,1113.29,93.29
2024-01-29,Monday,Weekday,January,Q1,Opening,04:00,05:00,Rainy,Winter,False,1.0,Winter Slump,0.85,250,201.88,218.08,16.2
2024-01-29,Monday,Weekday,January,Q1,Early Breakfast,05:00,07:00,Rainy,Winter,False,1.0,Winter Slump,0.85,1200,969.0,1025.98,56.98
2024-01-29,Monday,Weekday,January,Q1,Late Breakfast,07:00,11:00,Rainy,Winter,False,1.0,Winter Slump,0.85,1300,1049.75,1065.77,16.02
2024-01-29,Monday,Weekday,January,Q1,Lunch,11:00,14:00,Rainy,Winter,False,1.0,Winter Slump,0.85,1300,1049.75,989.76,-59.99
2024-01-29,Monday,Weekday,January,Q1,Afternoon,14:00,17:00,Rainy,Winter,False,1.0,Winter Slump,0.85,1100,888.25,852.91,-35.34
2024-01-29,Monday,Weekday,January,Q1,Dinner,17:00,20:00,Rainy,Winter,False,1.0,Winter Slump,0.85,1300,1049.75,973.84,-75.91
2024-01-29,Monday,Weekday,January,Q1,Late Night,20:00,00:00,Rainy,Winter,False,1.0,Winter Slump,0.85,1000,807.5,814.94,7.44
2024-01-29,Monday,Weekday,January,Q1,Overnight,00:00,04:00,Rainy,Winter,False,1.0,Winter Slump,0.85,800,646.0,665.48,19.48
2024-01-30,Tuesday,Weekday,January,Q1,Opening,04:00,05:00,Sunny,Winter,False,1.0,Winter Slump,0.85,250,212.5,230.8,18.3
2024-01-30,Tuesday,Weekday,January,Q1,Early Breakfast,05:00,07:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1200,1020.0,1031.75,11.75
2024-01-30,Tuesday,Weekday,January,Q1,Late Breakfast,07:00,11:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1300,1105.0,1102.53,-2.47
2024-01-30,Tuesday,Weekday,January,Q1,Lunch,11:00,14:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1300,1105.0,1070.54,-34.46
2024-01-30,Tuesday,Weekday,January,Q1,Afternoon,14:00,17:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1100,935.0,910.99,-24.01
2024-01-30,Tuesday,Weekday,January,Q1,Dinner,17:00,20:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1300,1105.0,1168.47,63.47
2024-01-30,Tuesday,Weekday,January,Q1,Late Night,20:00,00:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1000,850.0,795.42,-54.58
2024-01-30,Tuesday,Weekday,January,Q1,Overnight,00:00,04:00,Sunny,Winter,False,1.0,Winter Slump,0.85,800,680.0,687.66,7.66
2024-01-31,Wednesday,Weekday,January,Q1,Opening,04:00,05:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,250,106.25,115.33,9.08
2024-01-31,Wednesday,Weekday,January,Q1,Early Breakfast,05:00,07:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,1200,510.0,541.87,31.87
2024-01-31,Wednesday,Weekday,January,Q1,Late Breakfast,07:00,11:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,1300,552.5,601.12,48.62
2024-01-31,Wednesday,Weekday,January,Q1,Lunch,11:00,14:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,1300,552.5,591.21,38.71
2024-01-31,Wednesday,Weekday,January,Q1,Afternoon,14:00,17:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,1100,467.5,510.45,42.95
2024-01-31,Wednesday,Weekday,January,Q1,Dinner,17:00,20:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,1300,552.5,529.83,-22.67
2024-01-31,Wednesday,Weekday,January,Q1,Late Night,20:00,00:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,1000,425.0,420.37,-4.63
2024-01-31,Wednesday,Weekday,January,Q1,Overnight,00:00,04:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,800,340.0,317.29,-22.71
2024-02-01,Thursday,Weekday,February,Q1,Opening,04:00,05:00,Sunny,Winter,False,1.0,Winter Slump,0.85,250,212.5,203.21,-9.29
2024-02-01,Thursday,Weekday,February,Q1,Early Breakfast,05:00,07:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1200,1020.0,1108.74,88.74
2024-02-01,Thursday,Weekday,February,Q1,Late Breakfast,07:00,11:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1300,1105.0,1141.59,36.59
2024-02-01,Thursday,Weekday,February,Q1,Lunch,11:00,14:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1300,1105.0,1203.96,98.96
2024-02-01,Thursday,Weekday,February,Q1,Afternoon,14:00,17:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1100,935.0,1002.86,67.86
2024-02-01,Thursday,Weekday,February,Q1,Dinner,17:00,20:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1300,1105.0,1016.25,-88.75
2024-02-01,Thursday,Weekday,February,Q1,Late Night,20:00,00:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1000,850.0,901.0,51.0
2024-02-01,Thursday,Weekday,February,Q1,Overnight,00:00,04:00,Sunny,Winter,False,1.0,Winter Slump,0.85,800,680.0,658.81,-21.19
2024-02-02,Friday,Friday,February,Q1,Opening,04:00,05:00,Sunny,Winter,False,1.0,Winter Slump,0.85,350,297.5,321.76,24.26
2024-02-02,Friday,Friday,February,Q1,Early Breakfast,05:00,07:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1400,1190.0,1174.17,-15.83
2024-02-02,Friday,Friday,February,Q1,Late Breakfast,07:00,11:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1700,1445.0,1389.88,-55.12
2024-02-02,Friday,Friday,February,Q1,Lunch,11:00,14:00,Sunny,Winter,False,1.0,Winter Slump,0.85,2000,1700.0,1724.46,24.46
2024-02-02,Friday,Friday,February,Q1,Afternoon,14:00,17:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1800,1530.0,1405.97,-124.03
2024-02-02,Friday,Friday,February,Q1,Dinner,17:00,20:00,Sunny,Winter,False,1.0,Winter Slump,0.85,2200,1870.0,1811.38,-58.62
2024-02-02,Friday,Friday,February,Q1,Late Night,20:00,00:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1300,1105.0,1043.39,-61.61
2024-02-02,Friday,Friday,February,Q1,Overnight,00:00,04:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1000,850.0,824.97,-25.03
2024-02-03,Saturday,Weekend,February,Q1,Opening,04:00,05:00,Sunny,Winter,False,1.0,Winter Slump,0.85,400,340.0,360.02,20.02
2024-02-03,Saturday,Weekend,February,Q1,Early Breakfast,05:00,07:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1500,1275.0,1199.45,-75.55
2024-02-03,Saturday,Weekend,February,Q1,Late Breakfast,07:00,11:00,Sunny,Winter,False,1.0,Winter Slump,0.85,2000,1700.0,1828.32,128.32
2024-02-03,Saturday,Weekend,February,Q1,Lunch,11:00,14:00,Sunny,Winter,False,1.0,Winter Slump,0.85,2500,2125.0,1967.97,-157.03
2024-02-03,Saturday,Weekend,February,Q1,Afternoon,14:00,17:00,Sunny,Winter,False,1.0,Winter Slump,0.85,2500,2125.0,2041.35,-83.65
2024-02-03,Saturday,Weekend,February,Q1,Dinner,17:00,20:00,Sunny,Winter,False,1.0,Winter Slump,0.85,2500,2125.0,2195.24,70.24
2024-02-03,Saturday,Weekend,February,Q1,Late Night,20:00,00:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1500,1275.0,1342.49,67.49
2024-02-03,Saturday,Weekend,February,Q1,Overnight,00:00,04:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1200,1020.0,934.04,-85.96
2024-02-04,Sunday,Weekend,February,Q1,Opening,04:00,05:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,400,170.0,170.67,0.67
2024-02-04,Sunday,Weekend,February,Q1,Early Breakfast,05:00,07:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,1500,637.5,694.38,56.88
2024-02-04,Sunday,Weekend,February,Q1,Late Breakfast,07:00,11:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,2000,850.0,861.08,11.08
2024-02-04,Sunday,Weekend,February,Q1,Lunch,11:00,14:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,2500,1062.5,1078.11,15.61
2024-02-04,Sunday,Weekend,February,Q1,Afternoon,14:00,17:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,2500,1062.5,1015.01,-47.49
2024-02-04,Sunday,Weekend,February,Q1,Dinner,17:00,20:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,2500,1062.5,1069.21,6.71
2024-02-04,Sunday,Weekend,February,Q1,Late Night,20:00,00:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,1500,637.5,585.01,-52.49
2024-02-04,Sunday,Weekend,February,Q1,Overnight,00:00,04:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,1200,510.0,544.91,34.91
2024-02-05,Monday,Weekday,February,Q1,Opening,04:00,05:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,250,106.25,108.05,1.8
2024-02-05,Monday,Weekday,February,Q1,Early Breakfast,05:00,07:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,1200,510.0,526.75,16.75
2024-02-05,Monday,Weekday,February,Q1,Late Breakfast,07:00,11:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,1300,552.5,522.76,-29.74
2024-02-05,Monday,Weekday,February,Q1,Lunch,11:00,14:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,1300,552.5,545.29,-7.21
2024-02-05,Monday,Weekday,February,Q1,Afternoon,14:00,17:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,1100,467.5,468.35,0.85
2024-02-05,Monday,Weekday,February,Q1,Dinner,17:00,20:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,1300,552.5,506.76,-45.74
2024-02-05,Monday,Weekday,February,Q1,Late Night,20:00,00:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,1000,425.0,389.16,-35.84
2024-02-05,Monday,Weekday,February,Q1,Overnight,00:00,04:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,800,340.0,347.75,7.75
2024-02-06,Tuesday,Weekday,February,Q1,Opening,04:00,05:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,250,106.25,108.22,1.97
2024-02-06,Tuesday,Weekday,February,Q1,Early Breakfast,05:00,07:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,1200,510.0,544.87,34.87
2024-02-06,Tuesday,Weekday,February,Q1,Late Breakfast,07:00,11:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,1300,552.5,583.81,31.31
2024-02-06,Tuesday,Weekday,February,Q1,Lunch,11:00,14:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,1300,552.5,534.96,-17.54
2024-02-06,Tuesday,Weekday,February,Q1,Afternoon,14:00,17:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,1100,467.5,481.49,13.99
2024-02-06,Tuesday,Weekday,February,Q1,Dinner,17:00,20:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,1300,552.5,574.24,21.74
2024-02-06,Tuesday,Weekday,February,Q1,Late Night,20:00,00:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,1000,425.0,462.23,37.23
2024-02-06,Tuesday,Weekday,February,Q1,Overnight,00:00,04:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,800,340.0,370.71,30.71
2024-02-07,Wednesday,Weekday,February,Q1,Opening,04:00,05:00,Sunny,Winter,False,1.0,Winter Slump,0.85,250,212.5,207.32,-5.18
2024-02-07,Wednesday,Weekday,February,Q1,Early Breakfast,05:00,07:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1200,1020.0,1002.13,-17.87
2024-02-07,Wednesday,Weekday,February,Q1,Late Breakfast,07:00,11:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1300,1105.0,1054.99,-50.01
2024-02-07,Wednesday,Weekday,February,Q1,Lunch,11:00,14:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1300,1105.0,1058.97,-46.03
2024-02-07,Wednesday,Weekday,February,Q1,Afternoon,14:00,17:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1100,935.0,970.38,35.38
2024-02-07,Wednesday,Weekday,February,Q1,Dinner,17:00,20:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1300,1105.0,1043.94,-61.06
2024-02-07,Wednesday,Weekday,February,Q1,Late Night,20:00,00:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1000,850.0,883.76,33.76
2024-02-07,Wednesday,Weekday,February,Q1,Overnight,00:00,04:00,Sunny,Winter,False,1.0,Winter Slump,0.85,800,680.0,614.59,-65.41
2024-02-08,Thursday,Weekday,February,Q1,Opening,04:00,05:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,250,106.25,98.6,-7.65
2024-02-08,Thursday,Weekday,February,Q1,Early Breakfast,05:00,07:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,1200,510.0,550.33,40.33
2024-02-08,Thursday,Weekday,February,Q1,Late Breakfast,07:00,11:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,1300,552.5,580.1,27.6
2024-02-08,Thursday,Weekday,February,Q1,Lunch,11:00,14:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,1300,552.5,543.54,-8.96
2024-02-08,Thursday,Weekday,February,Q1,Afternoon,14:00,17:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,1100,467.5,489.73,22.23
2024-02-08,Thursday,Weekday,February,Q1,Dinner,17:00,20:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,1300,552.5,546.53,-5.97
2024-02-08,Thursday,Weekday,February,Q1,Late Night,20:00,00:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,1000,425.0,391.52,-33.48
2024-02-08,Thursday,Weekday,February,Q1,Overnight,00:00,04:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,800,340.0,330.49,-9.51
2024-02-09,Friday,Friday,February,Q1,Opening,04:00,05:00,Sunny,Winter,False,1.0,Winter Slump,0.85,350,297.5,317.31,19.81
2024-02-09,Friday,Friday,February,Q1,Early Breakfast,05:00,07:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1400,1190.0,1203.62,13.62
2024-02-09,Friday,Friday,February,Q1,Late Breakfast,07:00,11:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1700,1445.0,1344.28,-100.72
2024-02-09,Friday,Friday,February,Q1,Lunch,11:00,14:00,Sunny,Winter,False,1.0,Winter Slump,0.85,2000,1700.0,1638.93,-61.07
2024-02-09,Friday,Friday,February,Q1,Afternoon,14:00,17:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1800,1530.0,1546.48,16.48
2024-02-09,Friday,Friday,February,Q1,Dinner,17:00,20:00,Sunny,Winter,False,1.0,Winter Slump,0.85,2200,1870.0,1850.98,-19.02
2024-02-09,Friday,Friday,February,Q1,Late Night,20:00,00:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1300,1105.0,1209.41,104.41
2024-02-09,Friday,Friday,February,Q1,Overnight,00:00,04:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1000,850.0,834.02,-15.98
2024-02-10,Saturday,Weekend,February,Q1,Opening,04:00,05:00,Sunny,Winter,False,1.0,Winter Slump,0.85,400,340.0,331.18,-8.82
2024-02-10,Saturday,Weekend,February,Q1,Early Breakfast,05:00,07:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1500,1275.0,1352.24,77.24
2024-02-10,Saturday,Weekend,February,Q1,Late Breakfast,07:00,11:00,Sunny,Winter,False,1.0,Winter Slump,0.85,2000,1700.0,1777.54,77.54
2024-02-10,Saturday,Weekend,February,Q1,Lunch,11:00,14:00,Sunny,Winter,False,1.0,Winter Slump,0.85,2500,2125.0,1971.13,-153.87
2024-02-10,Saturday,Weekend,February,Q1,Afternoon,14:00,17:00,Sunny,Winter,False,1.0,Winter Slump,0.85,2500,2125.0,2184.23,59.23
2024-02-10,Saturday,Weekend,February,Q1,Dinner,17:00,20:00,Sunny,Winter,False,1.0,Winter Slump,0.85,2500,2125.0,1942.96,-182.04
2024-02-10,Saturday,Weekend,February,Q1,Late Night,20:00,00:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1500,1275.0,1352.22,77.22
2024-02-10,Saturday,Weekend,February,Q1,Overnight,00:00,04:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1200,1020.0,1052.48,32.48
2024-02-11,Sunday,Weekend,February,Q1,Opening,04:00,05:00,Sunny,Winter,False,1.0,Winter Slump,0.85,400,340.0,326.07,-13.93
2024-02-11,Sunday,Weekend,February,Q1,Early Breakfast,05:00,07:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1500,1275.0,1394.19,119.19
2024-02-11,Sunday,Weekend,February,Q1,Late Breakfast,07:00,11:00,Sunny,Winter,False,1.0,Winter Slump,0.85,2000,1700.0,1733.57,33.57
2024-02-11,Sunday,Weekend,February,Q1,Lunch,11:00,14:00,Sunny,Winter,False,1.0,Winter Slump,0.85,2500,2125.0,2061.69,-63.31
2024-02-11,Sunday,Weekend,February,Q1,Afternoon,14:00,17:00,Sunny,Winter,False,1.0,Winter Slump,0.85,2500,2125.0,2031.61,-93.39
2024-02-11,Sunday,Weekend,February,Q1,Dinner,17:00,20:00,Sunny,Winter,False,1.0,Winter Slump,0.85,2500,2125.0,2072.31,-52.69
2024-02-11,Sunday,Weekend,February,Q1,Late Night,20:00,00:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1500,1275.0,1176.33,-98.67
2024-02-11,Sunday,Weekend,February,Q1,Overnight,00:00,04:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1200,1020.0,1081.29,61.29
2024-02-12,Monday,Weekday,February,Q1,Opening,04:00,05:00,Sunny,Winter,False,1.0,Winter Slump,0.85,250,212.5,191.96,-20.54
2024-02-12,Monday,Weekday,February,Q1,Early Breakfast,05:00,07:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1200,1020.0,1095.16,75.16
2024-02-12,Monday,Weekday,February,Q1,Late Breakfast,07:00,11:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1300,1105.0,1084.01,-20.99
2024-02-12,Monday,Weekday,February,Q1,Lunch,11:00,14:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1300,1105.0,1092.21,-12.79
2024-02-12,Monday,Weekday,February,Q1,Afternoon,14:00,17:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1100,935.0,951.55,16.55
2024-02-12,Monday,Weekday,February,Q1,Dinner,17:00,20:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1300,1105.0,1160.03,55.03
2024-02-12,Monday,Weekday,February,Q1,Late Night,20:00,00:00,Sunny,Winter,False,1.0,Winter Slump,0.85,1000,850.0,891.64,41.64
2024-02-12,Monday,Weekday,February,Q1,Overnight,00:00,04:00,Sunny,Winter,False,1.0,Winter Slump,0.85,800,680.0,685.85,5.85
2024-02-13,Tuesday,Weekday,February,Q1,Opening,04:00,05:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,250,106.25,103.6,-2.65
2024-02-13,Tuesday,Weekday,February,Q1,Early Breakfast,05:00,07:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,1200,510.0,486.28,-23.72
2024-02-13,Tuesday,Weekday,February,Q1,Late Breakfast,07:00,11:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,1300,552.5,537.69,-14.81
2024-02-13,Tuesday,Weekday,February,Q1,Lunch,11:00,14:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,1300,552.5,581.15,28.65
2024-02-13,Tuesday,Weekday,February,Q1,Afternoon,14:00,17:00,Snowstorm,Winter,False,1.0,Winter Slump,0.85,1100,467.5,452.28,-15.22
