date,shift_type,day_type,actual_sales,target_waste_pct,actual_waste_pct,target_waste_cost,actual_waste_cost,waste_variance,waste_reason,is_over_target
2024-02-02,Afternoon,Friday,1405.97,0.03,0.0123,42.18,17.29,-24.89,Overproduction,False
2024-02-02,Dinner,Friday,1811.38,0.03,0.0486,54.34,88.03,33.69,UHC Expiration,False
2024-02-02,Late Night,Friday,1043.39,0.03,0.0296,31.3,30.88,-0.42,UHC Expiration,False
2024-02-02,Overnight,Friday,824.97,0.03,0.0188,24.75,15.51,-9.24,Overproduction,False
2024-02-03,Opening,Weekend,360.02,0.03,0.0179,10.8,6.44,-4.36,Overproduction,False
2024-02-03,Early Breakfast,Weekend,1199.45,0.03,0.0382,35.98,45.82,9.84,UHC Expiration,False
2024-02-03,Late Breakfast,Weekend,1828.32,0.03,0.0416,54.85,76.06,21.21,Expired Vegetables,False
2024-02-03,Lunch,Weekend,1967.97,0.03,0.0406,59.04,79.9,20.86,UHC Expiration,False
2024-02-03,Afternoon,Weekend,2041.35,0.03,0.0231,61.24,47.16,-14.08,UHC Expiration,False
2024-02-03,Dinner,Weekend,2195.24,0.03,0.0448,65.86,98.35,32.49,Overproduction,False
2024-02-03,Late Night,Weekend,1342.49,0.03,0.033,40.27,44.3,4.03,Overproduction,False
2024-02-03,Overnight,Weekend,934.04,0.03,0.0141,28.02,13.17,-14.85,Expired Vegetables,False
2024-02-04,Opening,Weekend,170.67,0.03,0.0141,5.12,2.41,-2.71,Overproduction,False
2024-02-04,Early Breakfast,Weekend,694.38,0.03,0.0252,20.83,17.5,-3.33,Expired Vegetables,False
2024-02-04,Late Breakfast,Weekend,861.08,0.03,0.0423,25.83,36.42,10.59,UHC Expiration,False
2024-02-04,Lunch,Weekend,1078.11,0.03,0.0566,32.34,61.02,28.68,Expired Vegetables,True
2024-02-04,Afternoon,Weekend,1015.01,0.03,0.0277,30.45,28.12,-2.33,UHC Expiration,False
2024-02-04,Dinner,Weekend,1069.21,0.03,0.0658,32.08,70.35,38.27,UHC Expiration,True
2024-02-04,Late Night,Weekend,585.01,0.03,0.0318,17.55,18.6,1.05,Expired Vegetables,False
2024-02-04,Overnight,Weekend,544.91,0.03,0.016,16.35,8.72,-7.63,Overproduction,False
2024-02-05,Opening,Weekday,108.05,0.03,0.0113,3.24,1.22,-2.02,Dropped Food,False
2024-02-05,Early Breakfast,Weekday,526.75,0.03,0.0296,15.8,15.59,-0.21,Overproduction,False
2024-02-05,Late Breakfast,Weekday,522.76,0.03,0.0392,15.68,20.49,4.81,Wrong Order,False
2024-02-05,Lunch,Weekday,545.29,0.03,0.0496,16.36,27.05,10.69,UHC Expiration,False
2024-02-05,Afternoon,Weekday,468.35,0.03,0.0192,14.05,8.99,-5.06,Dropped Food,False
2024-02-05,Dinner,Weekday,506.76,0.03,0.054,15.2,27.37,12.17,Expired Vegetables,True
2024-02-05,Late Night,Weekday,389.16,0.03,0.0254,11.67,9.88,-1.79,UHC Expiration,False
2024-02-05,Overnight,Weekday,347.75,0.03,0.0177,10.43,6.16,-4.27,Wrong Order,False
2024-02-06,Opening,Weekday,108.22,0.03,0.0157,3.25,1.7,-1.55,UHC Expiration,False
2024-02-06,Early Breakfast,Weekday,544.87,0.03,0.0309,16.35,16.84,0.49,UHC Expiration,False
2024-02-06,Late Breakfast,Weekday,583.81,0.03,0.0351,17.51,20.49,2.98,UHC Expiration,False
2024-02-06,Lunch,Weekday,534.96,0.03,0.0494,16.05,26.43,10.38,Overproduction,False
2024-02-06,Afternoon,Weekday,481.49,0.03,0.0138,14.44,6.64,-7.8,UHC Expiration,False
2024-02-06,Dinner,Weekday,574.24,0.03,0.0641,17.23,36.81,19.58,Dropped Food,True
2024-02-06,Late Night,Weekday,462.23,0.03,0.0324,13.87,14.98,1.11,UHC Expiration,False
2024-02-06,Overnight,Weekday,370.71,0.03,0.011,11.12,4.08,-7.04,UHC Expiration,False
2024-02-07,Opening,Weekday,207.32,0.03,0.0159,6.22,3.3,-2.92,UHC Expiration,False
2024-02-07,Early Breakfast,Weekday,1002.13,0.03,0.0214,30.06,21.45,-8.61,Expired Vegetables,False
2024-02-07,Late Breakfast,Weekday,1054.99,0.03,0.0428,31.65,45.15,13.5,Overproduction,False
2024-02-07,Lunch,Weekday,1058.97,0.03,0.0589,31.77,62.37,30.6,Overproduction,True
2024-02-07,Afternoon,Weekday,970.38,0.03,0.0228,29.11,22.12,-6.99,Overproduction,False
2024-02-07,Dinner,Weekday,1043.94,0.03,0.0493,31.32,51.47,20.15,Wrong Order,False
2024-02-07,Late Night,Weekday,883.76,0.03,0.0228,26.51,20.15,-6.36,Overproduction,False
2024-02-07,Overnight,Weekday,614.59,0.03,0.0138,18.44,8.48,-9.96,UHC Expiration,False
2024-02-08,Opening,Weekday,98.6,0.03,0.0184,2.96,1.81,-1.15,Overproduction,False
2024-02-08,Early Breakfast,Weekday,550.33,0.03,0.0287,16.51,15.79,-0.72,Overproduction,False
2024-02-08,Late Breakfast,Weekday,580.1,0.03,0.0479,17.4,27.79,10.39,Expired Vegetables,False
2024-02-08,Lunch,Weekday,543.54,0.03,0.0499,16.31,27.12,10.81,Expired Vegetables,False
2024-02-08,Afternoon,Weekday,489.73,0.03,0.0128,14.69,6.27,-8.42,Wrong Order,False
2024-02-08,Dinner,Weekday,546.53,0.03,0.0673,16.4,36.78,20.38,Overproduction,True
2024-02-08,Late Night,Weekday,391.52,0.03,0.0366,11.75,14.33,2.58,Delivery Driver No Show:,False
2024-02-08,Overnight,Weekday,330.49,0.03,0.018,9.91,5.95,-3.96,Wrong Order,False
2024-02-09,Opening,Friday,317.31,0.03,0.0166,9.52,5.27,-4.25,Overproduction,False
2024-02-09,Early Breakfast,Friday,1203.62,0.03,0.031,36.11,37.31,1.2,UHC Expiration,False
2024-02-09,Late Breakfast,Friday,1344.28,0.03,0.0481,40.33,64.66,24.33,Expired Vegetables,False
2024-02-09,Lunch,Friday,1638.93,0.03,0.0571,49.17,93.58,44.41,Overproduction,True
2024-02-09,Afternoon,Friday,1546.48,0.03,0.0177,46.39,27.37,-19.02,Expired Vegetables,False
2024-02-09,Dinner,Friday,1850.98,0.03,0.0609,55.53,112.72,57.19,UHC Expiration,True
2024-02-09,Late Night,Friday,1209.41,0.03,0.0307,36.28,37.13,0.85,UHC Expiration,False
2024-02-09,Overnight,Friday,834.02,0.03,0.0156,25.02,13.01,-12.01,UHC Expiration,False
2024-02-10,Opening,Weekend,331.18,0.03,0.0156,9.94,5.17,-4.77,Expired Vegetables,False
2024-02-10,Early Breakfast,Weekend,1352.24,0.03,0.0298,40.57,40.3,-0.27,UHC Expiration,False
2024-02-10,Late Breakfast,Weekend,1777.54,0.03,0.0379,53.33,67.37,14.04,UHC Expiration,False
2024-02-10,Lunch,Weekend,1971.13,0.03,0.0576,59.13,113.54,54.41,Overproduction,True
2024-02-10,Afternoon,Weekend,2184.23,0.03,0.0248,65.53,54.17,-11.36,UHC Expiration,False
2024-02-10,Dinner,Weekend,1942.96,0.03,0.0533,58.29,103.56,45.27,Expired Vegetables,True
2024-02-10,Late Night,Weekend,1352.22,0.03,0.0218,40.57,29.48,-11.09,UHC Expiration,False
2024-02-10,Overnight,Weekend,1052.48,0.03,0.0123,31.57,12.95,-18.62,Overproduction,False
2024-02-11,Opening,Weekend,326.07,0.03,0.017,9.78,5.54,-4.24,UHC Expiration,False
2024-02-11,Early Breakfast,Weekend,1394.19,0.03,0.0246,41.83,34.3,-7.53,UHC Expiration,False
2024-02-11,Late Breakfast,Weekend,1733.57,0.03,0.0413,52.01,71.6,19.59,UHC Expiration,False
2024-02-11,Lunch,Weekend,2061.69,0.03,0.0558,61.85,115.04,53.19,Dropped Food,True
2024-02-11,Afternoon,Weekend,2031.61,0.03,0.0197,60.95,40.02,-20.93,UHC Expiration,False
2024-02-11,Dinner,Weekend,2072.31,0.03,0.0571,62.17,118.33,56.16,Overproduction,True
2024-02-11,Late Night,Weekend,1176.33,0.03,0.0361,35.29,42.47,7.18,UHC Expiration,False
2024-02-11,Overnight,Weekend,1081.29,0.03,0.0169,32.44,18.27,-14.17,UHC Expiration,False
2024-02-12,Opening,Weekday,191.96,0.03,0.0108,5.76,2.07,-3.69,Expired Vegetables,False
2024-02-12,Early Breakfast,Weekday,1095.16,0.03,0.0297,32.85,32.53,-0.32,Delivery Driver No Show:,False
2024-02-12,Late Breakfast,Weekday,1084.01,0.03,0.032,32.52,34.69,2.17,Overproduction,False
2024-02-12,Lunch,Weekday,1092.21,0.03,0.0551,32.77,60.18,27.41,UHC Expiration,True
2024-02-12,Afternoon,Weekday,951.55,0.03,0.0216,28.55,20.55,-8.0,UHC Expiration,False
2024-02-12,Dinner,Weekday,1160.03,0.03,0.0462,34.8,53.59,18.79,UHC Expiration,False
2024-02-12,Late Night,Weekday,891.64,0.03,0.0201,26.75,17.92,-8.83,UHC Expiration,False
2024-02-12,Overnight,Weekday,685.85,0.03,0.0198,20.58,13.58,-7.0,UHC Expiration,False
2024-02-13,Opening,Weekday,103.6,0.03,0.0133,3.11,1.38,-1.73,UHC Expiration,False
2024-02-13,Early Breakfast,Weekday,486.28,0.03,0.0353,14.59,17.17,2.58,Wrong Order,False
2024-02-13,Late Breakfast,Weekday,537.69,0.03,0.0445,16.13,23.93,7.8,Expired Vegetables,False
2024-02-13,Lunch,Weekday,581.15,0.03,0.0465,17.43,27.02,9.59,Wrong Order,False
2024-02-13,Afternoon,Weekday,452.28,0.03,0.0215,13.57,9.72,-3.85,Expired Vegetables,False
2024-02-13,Dinner,Weekday,599.98,0.03,0.0428,18.0,25.68,7.68,Expired Vegetables,False
2024-02-13,Late Night,Weekday,398.18,0.03,0.0394,11.95,15.69,3.74,UHC Expiration,False
2024-02-13,Overnight,Weekday,372.67,0.03,0.0113,11.18,4.21,-6.97,Overproduction,False
2024-02-14,Opening,Weekday,207.26,0.03,0.0186,6.22,3.86,-2.36,Expired Vegetables,False
2024-02-14,Early Breakfast,Weekday,926.27,0.03,0.0242,27.79,22.42,-5.37,Overproduction,False
2024-02-14,Late Breakfast,Weekday,1190.33,0.03,0.0347,35.71,41.3,5.59,UHC Expiration,False
2024-02-14,Lunch,Weekday,1015.29,0.03,0.0567,30.46,57.57,27.11,UHC Expiration,True
2024-02-14,Afternoon,Weekday,883.58,0.03,0.0202,26.51,17.85,-8.66,Delivery Driver No Show:,False
2024-02-14,Dinner,Weekday,1062.06,0.03,0.0691,31.86,73.39,41.53,Dropped Food,True
2024-02-14,Late Night,Weekday,875.38,0.03,0.0255,26.26,22.32,-3.94,Dropped Food,False
2024-02-14,Overnight,Weekday,654.63,0.03,0.0192,19.64,12.57,-7.07,UHC Expiration,False
2024-02-15,Opening,Weekday,183.16,0.03,0.0199,5.49,3.64,-1.85,Expired Vegetables,False
2024-02-15,Early Breakfast,Weekday,959.64,0.03,0.0276,28.79,26.49,-2.3,UHC Expiration,False
2024-02-15,Late Breakfast,Weekday,1080.04,0.03,0.0367,32.4,39.64,7.24,Overproduction,False
2024-02-15,Lunch,Weekday,1056.84,0.03,0.0474,31.71,50.09,18.38,Overproduction,False
2024-02-15,Afternoon,Weekday,841.56,0.03,0.0165,25.25,13.89,-11.36,Expired Vegetables,False
2024-02-15,Dinner,Weekday,1043.03,0.03,0.065,31.29,67.8,36.51,Overproduction,True
2024-02-15,Late Night,Weekday,814.72,0.03,0.0326,24.44,26.56,2.12,Expired Vegetables,False
2024-02-15,Overnight,Weekday,694.42,0.03,0.0145,20.83,10.07,-10.76,UHC Expiration,False
2024-02-16,Opening,Friday,159.83,0.03,0.0176,4.79,2.81,-1.98,UHC Expiration,False
2024-02-16,Early Breakfast,Friday,635.85,0.03,0.0322,19.08,20.47,1.39,Overproduction,False
2024-02-16,Late Breakfast,Friday,750.18,0.03,0.0391,22.51,29.33,6.82,UHC Expiration,False
2024-02-16,Lunch,Friday,923.05,0.03,0.0549,27.69,50.68,22.99,Expired Vegetables,True
2024-02-16,Afternoon,Friday,766.29,0.03,0.0188,22.99,14.41,-8.58,UHC Expiration,False
2024-02-16,Dinner,Friday,1024.37,0.03,0.0649,30.73,66.48,35.75,UHC Expiration,True
2024-02-16,Late Night,Friday,538.39,0.03,0.0213,16.15,11.47,-4.68,Expired Vegetables,False
2024-02-16,Overnight,Friday,464.15,0.03,0.019,13.92,8.82,-5.1,Expired Vegetables,False
2024-02-17,Opening,Weekend,341.25,0.03,0.0104,10.24,3.55,-6.69,Overproduction,False
2024-02-17,Early Breakfast,Weekend,1284.14,0.03,0.0385,38.52,49.44,10.92,UHC Expiration,False
2024-02-17,Late Breakfast,Weekend,1774.71,0.03,0.0327,53.24,58.03,4.79,UHC Expiration,False
2024-02-17,Lunch,Weekend,2303.69,0.03,0.0502,69.11,115.65,46.54,UHC Expiration,True
2024-02-17,Afternoon,Weekend,2212.69,0.03,0.0196,66.38,43.37,-23.01,Expired Vegetables,False
2024-02-17,Dinner,Weekend,2191.26,0.03,0.056,65.74,122.71,56.97,Overproduction,True
2024-02-17,Late Night,Weekend,1387.01,0.03,0.0333,41.61,46.19,4.58,Overproduction,False
2024-02-17,Overnight,Weekend,1089.81,0.03,0.0158,32.69,17.22,-15.47,Overproduction,False
2024-02-18,Opening,Weekend,166.17,0.03,0.0155,4.99,2.58,-2.41,Wrong Order,False
2024-02-18,Early Breakfast,Weekend,636.84,0.03,0.0335,19.11,21.33,2.22,Overproduction,False
2024-02-18,Late Breakfast,Weekend,840.85,0.03,0.041,25.23,34.47,9.24,UHC Expiration,False
2024-02-18,Lunch,Weekend,989.83,0.03,0.0413,29.69,40.88,11.19,Expired Vegetables,False
2024-02-18,Afternoon,Weekend,1165.14,0.03,0.0246,34.95,28.66,-6.29,UHC Expiration,False
2024-02-18,Dinner,Weekend,1079.66,0.03,0.0494,32.39,53.34,20.95,UHC Expiration,False
2024-02-18,Late Night,Weekend,605.07,0.03,0.0375,18.15,22.69,4.54,UHC Expiration,False
2024-02-18,Overnight,Weekend,527.28,0.03,0.017,15.82,8.96,-6.86,Dropped Food,False
2024-02-19,Opening,Weekday,229.59,0.03,0.0188,6.89,4.32,-2.57,Dropped Food,False
2024-02-19,Early Breakfast,Weekday,1060.47,0.03,0.0368,31.81,39.03,7.22,Expired Vegetables,False
2024-02-19,Late Breakfast,Weekday,1101.67,0.03,0.0415,33.05,45.72,12.67,UHC Expiration,False
2024-02-19,Lunch,Weekday,1050.41,0.03,0.0557,31.51,58.51,27.0,UHC Expiration,True
2024-02-19,Afternoon,Weekday,922.95,0.03,0.0242,27.69,22.34,-5.35,UHC Expiration,False
2024-02-19,Dinner,Weekday,1134.6,0.03,0.04,34.04,45.38,11.34,UHC Expiration,False
2024-02-19,Late Night,Weekday,770.18,0.03,0.0219,23.11,16.87,-6.24,UHC Expiration,False
2024-02-19,Overnight,Weekday,629.58,0.03,0.0128,18.89,8.06,-10.83,UHC Expiration,False
2024-02-20,Opening,Weekday,199.05,0.03,0.0191,5.97,3.8,-2.17,Expired Vegetables,False
2024-02-20,Early Breakfast,Weekday,1056.38,0.03,0.0393,31.69,41.52,9.83,Wrong Order,False
2024-02-20,Late Breakfast,Weekday,1039.98,0.03,0.0304,31.2,31.62,0.42,Expired Vegetables,False
2024-02-20,Lunch,Weekday,1100.35,0.03,0.052,33.01,57.22,24.21,UHC Expiration,True
2024-02-20,Afternoon,Weekday,975.68,0.03,0.0151,29.27,14.73,-14.54,Expired Vegetables,False
2024-02-20,Dinner,Weekday,1185.82,0.03,0.0551,35.57,65.34,29.77,Expired Vegetables,True
2024-02-20,Late Night,Weekday,923.74,0.03,0.0293,27.71,27.07,-0.64,Expired Vegetables,False
2024-02-20,Overnight,Weekday,732.77,0.03,0.0159,21.98,11.65,-10.33,UHC Expiration,False
2024-02-21,Opening,Weekday,217.86,0.03,0.0157,6.54,3.42,-3.12,Expired Vegetables,False
2024-02-21,Early Breakfast,Weekday,892.78,0.03,0.034,26.78,30.35,3.57,Expired Vegetables,False
2024-02-21,Late Breakfast,Weekday,960.07,0.03,0.0476,28.8,45.7,16.9,Expired Vegetables,False
2024-02-21,Lunch,Weekday,1059.65,0.03,0.0444,31.79,47.05,15.26,UHC Expiration,False
2024-02-21,Afternoon,Weekday,803.08,0.03,0.0119,24.09,9.56,-14.53,Expired Vegetables,False
2024-02-21,Dinner,Weekday,1084.83,0.03,0.0489,32.54,53.05,20.51,Expired Vegetables,False
2024-02-21,Late Night,Weekday,838.12,0.03,0.0232,25.14,19.44,-5.7,UHC Expiration,False
2024-02-21,Overnight,Weekday,682.72,0.03,0.0163,20.48,11.13,-9.35,Overproduction,False
2024-02-22,Opening,Weekday,229.48,0.03,0.0167,6.88,3.83,-3.05,Expired Vegetables,False
2024-02-22,Early Breakfast,Weekday,1048.82,0.03,0.0232,31.46,24.33,-7.13,Overproduction,False
2024-02-22,Late Breakfast,Weekday,1117.76,0.03,0.0304,33.53,33.98,0.45,Expired Vegetables,False
2024-02-22,Lunch,Weekday,1029.36,0.03,0.0419,30.88,43.13,12.25,Wrong Order,False
2024-02-22,Afternoon,Weekday,879.17,0.03,0.02,26.38,17.58,-8.8,Expired Vegetables,False
2024-02-22,Dinner,Weekday,1013.54,0.03,0.0636,30.41,64.46,34.05,UHC Expiration,True
2024-02-22,Late Night,Weekday,928.93,0.03,0.0302,27.87,28.05,0.18,UHC Expiration,False
2024-02-22,Overnight,Weekday,734.44,0.03,0.0124,22.03,9.11,-12.92,UHC Expiration,False
2024-02-23,Opening,Friday,262.77,0.03,0.0129,7.88,3.39,-4.49,Expired Vegetables,False
2024-02-23,Early Breakfast,Friday,1092.14,0.03,0.0343,32.76,37.46,4.7,Expired Vegetables,False
2024-02-23,Late Breakfast,Friday,1340.09,0.03,0.0423,40.2,56.69,16.49,Dropped Food,False
2024-02-23,Lunch,Friday,1712.56,0.03,0.0527,51.38,90.25,38.87,UHC Expiration,True
2024-02-23,Afternoon,Friday,1382.82,0.03,0.0149,41.48,20.6,-20.88,UHC Expiration,False
2024-02-23,Dinner,Friday,1881.13,0.03,0.0684,56.43,128.67,72.24,Dropped Food,True
2024-02-23,Late Night,Friday,1123.83,0.03,0.0337,33.71,37.87,4.16,Expired Vegetables,False
2024-02-23,Overnight,Friday,748.51,0.03,0.0191,22.46,14.3,-8.16,Overproduction,False
2024-02-24,Opening,Weekend,171.07,0.03,0.0148,5.13,2.53,-2.6,Overproduction,False
2024-02-24,Early Breakfast,Weekend,681.98,0.03,0.0249,20.46,16.98,-3.48,Overproduction,False
2024-02-24,Late Breakfast,Weekend,881.54,0.03,0.0378,26.45,33.32,6.87,Dropped Food,False
2024-02-24,Lunch,Weekend,1025.22,0.03,0.0517,30.76,53.0,22.24,Overproduction,True
2024-02-24,Afternoon,Weekend,1017.86,0.03,0.0254,30.54,25.85,-4.69,UHC Expiration,False
2024-02-24,Dinner,Weekend,1162.04,0.03,0.0454,34.86,52.76,17.9,UHC Expiration,False
2024-02-24,Late Night,Weekend,584.76,0.03,0.0328,17.54,19.18,1.64,Overproduction,False
2024-02-24,Overnight,Weekend,459.32,0.03,0.0103,13.78,4.73,-9.05,UHC Expiration,False
2024-02-25,Opening,Weekend,320.84,0.03,0.0182,9.63,5.84,-3.79,UHC Expiration,False
2024-02-25,Early Breakfast,Weekend,1385.69,0.03,0.0213,41.57,29.52,-12.05,Overproduction,False
2024-02-25,Late Breakfast,Weekend,1865.59,0.03,0.0401,55.97,74.81,18.84,UHC Expiration,False
2024-02-25,Lunch,Weekend,1972.74,0.03,0.0531,59.18,104.75,45.57,UHC Expiration,True
2024-02-25,Afternoon,Weekend,1919.99,0.03,0.0139,57.6,26.69,-30.91,UHC Expiration,False
2024-02-25,Dinner,Weekend,1938.52,0.03,0.0697,58.16,135.11,76.95,Dropped Food,True
2024-02-25,Late Night,Weekend,1345.94,0.03,0.0228,40.38,30.69,-9.69,Expired Vegetables,False
2024-02-25,Overnight,Weekend,991.6,0.03,0.0108,29.75,10.71,-19.04,UHC Expiration,False
2024-02-26,Opening,Weekday,220.6,0.03,0.0155,6.62,3.42,-3.2,UHC Expiration,False
2024-02-26,Early Breakfast,Weekday,1086.28,0.03,0.0237,32.59,25.74,-6.85,UHC Expiration,False
2024-02-26,Late Breakfast,Weekday,1112.0,0.03,0.0398,33.36,44.26,10.9,Expired Vegetables,False
2024-02-26,Lunch,Weekday,1096.59,0.03,0.0551,32.9,60.42,27.52,UHC Expiration,True
2024-02-26,Afternoon,Weekday,943.93,0.03,0.0113,28.32,10.67,-17.65,Expired Vegetables,False
2024-02-26,Dinner,Weekday,1181.07,0.03,0.0534,35.43,63.07,27.64,UHC Expiration,True
2024-02-26,Late Night,Weekday,805.72,0.03,0.0335,24.17,26.99,2.82,Expired Vegetables,False
2024-02-26,Overnight,Weekday,704.21,0.03,0.0106,21.13,7.46,-13.67,UHC Expiration,False
2024-02-27,Opening,Weekday,201.2,0.03,0.0131,6.04,2.64,-3.4,UHC Expiration,False
2024-02-27,Early Breakfast,Weekday,1077.39,0.03,0.0252,32.32,27.15,-5.17,UHC Expiration,False
2024-02-27,Late Breakfast,Weekday,1200.16,0.03,0.0412,36.0,49.45,13.45,UHC Expiration,False
2024-02-27,Lunch,Weekday,1138.5,0.03,0.0416,34.16,47.36,13.2,UHC Expiration,False
2024-02-27,Afternoon,Weekday,985.79,0.03,0.0129,29.57,12.72,-16.85,Expired Vegetables,False
2024-02-27,Dinner,Weekday,1196.84,0.03,0.0603,35.91,72.17,36.26,Overproduction,True
2024-02-27,Late Night,Weekday,910.11,0.03,0.037,27.3,33.67,6.37,Overproduction,False
2024-02-27,Overnight,Weekday,664.81,0.03,0.0177,19.94,11.77,-8.17,UHC Expiration,False
2024-02-28,Opening,Weekday,200.76,0.03,0.0123,6.02,2.47,-3.55,UHC Expiration,False
2024-02-28,Early Breakfast,Weekday,1095.01,0.03,0.0399,32.85,43.69,10.84,UHC Expiration,False
2024-02-28,Late Breakfast,Weekday,1212.31,0.03,0.0392,36.37,47.52,11.15,UHC Expiration,False
2024-02-28,Lunch,Weekday,1068.2,0.03,0.0593,32.05,63.34,31.29,Overproduction,True
2024-02-28,Afternoon,Weekday,968.86,0.03,0.013,29.07,12.6,-16.47,UHC Expiration,False
2024-02-28,Dinner,Weekday,1053.57,0.03,0.0666,31.61,70.17,38.56,UHC Expiration,True
2024-02-28,Late Night,Weekday,881.75,0.03,0.0224,26.45,19.75,-6.7,UHC Expiration,False
2024-02-28,Overnight,Weekday,638.51,0.03,0.0197,19.16,12.58,-6.58,UHC Expiration,False
2024-02-29,Opening,Weekday,115.82,0.03,0.0112,3.47,1.3,-2.17,Expired Vegetables,False
2024-02-29,Early Breakfast,Weekday,556.74,0.03,0.0207,16.7,11.52,-5.18,Overproduction,False
2024-02-29,Late Breakfast,Weekday,630.51,0.03,0.0375,18.92,23.64,4.72,Expired Vegetables,False
2024-02-29,Lunch,Weekday,696.66,0.03,0.0401,20.9,27.94,7.04,Overproduction,False
2024-02-29,Afternoon,Weekday,596.55,0.03,0.0156,17.9,9.31,-8.59,UHC Expiration,False
2024-02-29,Dinner,Weekday,671.48,0.03,0.0563,20.14,37.8,17.66,UHC Expiration,True
2024-02-29,Late Night,Weekday,512.28,0.03,0.0273,15.37,13.99,-1.38,Overproduction,False
2024-02-29,Overnight,Weekday,388.93,0.03,0.0168,11.67,6.53,-5.14,Expired Vegetables,False
2024-03-01,Opening,Friday,355.5,0.03,0.0195,10.66,6.93,-3.73,UHC Expiration,False
2024-03-01,Early Breakfast,Friday,1457.13,0.03,0.0217,43.71,31.62,-12.09,Expired Vegetables,False
2024-03-01,Late Breakfast,Friday,1479.86,0.03,0.0357,44.4,52.83,8.43,Overproduction,False
2024-03-01,Lunch,Friday,2077.37,0.03,0.0436,62.32,90.57,28.25,UHC Expiration,False
2024-03-01,Afternoon,Friday,1680.4,0.03,0.0265,50.41,44.53,-5.88,UHC Expiration,False
2024-03-01,Dinner,Friday,1952.35,0.03,0.0434,58.57,84.73,26.16,Overproduction,False
2024-03-01,Late Night,Friday,1284.89,0.03,0.0377,38.55,48.44,9.89,Overproduction,False
2024-03-01,Overnight,Friday,1003.85,0.03,0.0115,30.12,11.54,-18.58,Expired Vegetables,False
2024-03-02,Opening,Weekend,395.99,0.03,0.014,11.88,5.54,-6.34,UHC Expiration,False
2024-03-02,Early Breakfast,Weekend,1392.58,0.03,0.0214,41.78,29.8,-11.98,Overproduction,False
2024-03-02,Late Breakfast,Weekend,1878.74,0.03,0.0399,56.36,74.96,18.6,Delivery Driver No Show:,False
2024-03-02,Lunch,Weekend,2477.21,0.03,0.0481,74.32,119.15,44.83,Dropped Food,False
2024-03-02,Afternoon,Weekend,2338.22,0.03,0.0293,70.15,68.51,-1.64,Expired Vegetables,False
2024-03-02,Dinner,Weekend,2324.18,0.03,0.0587,69.73,136.43,66.7,Expired Vegetables,True
2024-03-02,Late Night,Weekend,1548.17,0.03,0.021,46.45,32.51,-13.94,Dropped Food,False
2024-03-02,Overnight,Weekend,1183.04,0.03,0.0145,35.49,17.15,-18.34,Expired Vegetables,False
2024-03-03,Opening,Weekend,391.6,0.03,0.0101,11.75,3.96,-7.79,UHC Expiration,False
2024-03-03,Early Breakfast,Weekend,1637.52,0.03,0.0358,49.13,58.62,9.49,UHC Expiration,False
2024-03-03,Late Breakfast,Weekend,2087.45,0.03,0.0345,62.62,72.02,9.4,Overproduction,False
2024-03-03,Lunch,Weekend,2502.11,0.03,0.046,75.06,115.1,40.04,Dropped Food,False
2024-03-03,Afternoon,Weekend,2419.33,0.03,0.0228,72.58,55.16,-17.42,Dropped Food,False
2024-03-03,Dinner,Weekend,2562.83,0.03,0.0451,76.88,115.58,38.7,Dropped Food,False
2024-03-03,Late Night,Weekend,1633.75,0.03,0.0222,49.01,36.27,-12.74,Expired Vegetables,False
2024-03-03,Overnight,Weekend,1293.07,0.03,0.0131,38.79,16.94,-21.85,Delivery Driver No Show:,False
2024-03-04,Opening,Weekday,253.33,0.03,0.0121,7.6,3.07,-4.53,Overproduction,False
2024-03-04,Early Breakfast,Weekday,1261.49,0.03,0.0297,37.84,37.47,-0.37,Expired Vegetables,False
2024-03-04,Late Breakfast,Weekday,1287.73,0.03,0.0386,38.63,49.71,11.08,Wrong Order,False
